2009-03-24 10:52:59 Notice: Notice (8): Undefined variable: bank_id in [APP/plugins/administrate/controllers/banks_controller.php, line 17]
2009-04-13 11:58:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:09 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:09 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:09 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:09 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:09 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:09 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:42 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:42 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:42 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:42 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:43 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:43 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:56 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:56 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:56 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:56 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:56 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 11:59:56 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:07 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:07 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:07 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:07 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:07 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:07 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:17 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:17 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:35 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:35 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:35 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:35 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:35 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:00:35 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:38 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:38 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:38 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:38 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:38 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:01:38 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:12:52 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:12:52 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:12:52 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:12:52 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:12:52 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:12:52 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:13:38 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:13:38 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:13:39 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:13:39 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:13:39 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:13:39 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:14:42 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:14:42 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:14:42 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:14:42 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:14:42 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:14:42 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:29 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:29 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:30 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:30 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:30 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:15:30 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:13 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:13 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:13 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:13 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:13 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:13 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:16 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:16 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:16 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:16 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:16 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:16 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:47 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:47 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:47 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:47 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:47 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:16:47 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:17:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:17:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:17:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:17:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:17:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:17:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:21:12 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-13 12:21:12 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-13 12:21:12 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-13 12:21:13 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 140]
2009-04-13 12:21:13 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-13 12:21:13 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:21:13 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:21:13 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:21:13 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:22:29 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:22:29 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:22:29 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:22:29 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:22:29 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:22:29 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:25:54 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:25:54 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:25:55 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:25:55 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:25:55 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:25:55 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:26:34 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:26:34 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:26:34 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:26:34 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:26:34 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:26:34 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:28:51 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:28:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:28:51 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:28:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:28:52 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:28:52 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:29:37 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:29:37 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:29:37 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:29:37 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 12:29:37 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
